"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene-AT3G11580",228.688670485788,-1.1758614637428,0.17011238124095,-6.91226267697284,4.76983562706745e-12,6.1686842245961e-11
"gene-AT1G65580",2433.30152024853,-0.458875043199636,0.0663913528030766,-6.9116688217019,4.78985049811582e-12,6.19109656031686e-11
"gene-AT5G14570",757.779334499062,-0.811577716169026,0.117454006144526,-6.90974912486499,4.85511543660988e-12,6.27193875925979e-11
"gene-AT3G01490",1707.52517810011,-0.496025553940527,0.071814854719782,-6.90700490693735,4.94992820182175e-12,6.39083955239685e-11
"gene-AT1G52190",2083.62405844729,-0.557077315785814,0.0806604101555403,-6.90645280270188,4.9692215465033e-12,6.41215890547396e-11
"gene-AT2G44200",1017.35036987817,-0.657666026066496,0.0952400024298964,-6.90535499041578,5.00780398309496e-12,6.45833065135272e-11
"gene-AT1G75270",1155.39762666942,0.591837013272138,0.0857151986143528,6.90469161641814,5.03126032401356e-12,6.48495426559132e-11
"gene-AT1G17970",1370.37785101174,-0.546320837748408,0.0791469576996351,-6.90261323526434,5.10544955853489e-12,6.57690286984671e-11
"gene-AT1G56500",6608.60448457946,0.345614727437486,0.0500814887705561,6.90104739140023,5.16205066758467e-12,6.64610420680262e-11
"gene-AT5G63820",71.4081809128243,-2.19257581449143,0.317776675281915,-6.89973803944638,5.20985209984948e-12,6.70390510995699e-11
"gene-AT4G31290",3370.37083678265,-0.415979981991938,0.0603109698697891,-6.89725240516005,5.30179350409376e-12,6.81840805414936e-11
"gene-AT5G02120",7094.60708954491,0.347721609684214,0.0504271954878391,6.89551751431565,5.3669060562097e-12,6.89829914995204e-11
"gene-AT2G34770",2596.68363141422,-0.642538349489421,0.093199718012685,-6.89420915846513,5.41652804917102e-12,6.95820168723312e-11
"gene-AT1G29920",413032.145291765,-0.279837253912108,0.0406122248141961,-6.8904684535847,5.56089579471368e-12,7.13968241260038e-11
"gene-AT1G72810",1160.99783197992,0.661258745920011,0.0959728959218745,6.89005723510001,5.5769944934657e-12,7.15636705758629e-11
"gene-AT3G55630",2882.52409891301,0.468528072812776,0.0680370723216938,6.88636440141744,5.72362650357311e-12,7.3404395742988e-11
"gene-AT4G14350",2543.96635073778,-0.432941587446017,0.0628704057779255,-6.8862540664248,5.72806523313553e-12,7.34204870544037e-11
"gene-AT2G01410",786.107513776616,0.688292565337163,0.0999837856346244,6.88404185707094,5.81777680096162e-12,7.45289529185411e-11
"gene-AT4G14560",1615.54762789835,-0.627445767361239,0.0912008769594993,-6.8798216451348,5.99275426737778e-12,7.672788487033e-11
"gene-AT3G21560",1755.48195277148,-0.540413295090428,0.0785663170636657,-6.87843487244677,6.05137039740133e-12,7.74353773549818e-11
"gene-AT5G46520",219.456362127292,-1.29957143548627,0.189142365321477,-6.87086382406946,6.38142891552887e-12,8.16136269346535e-11
"gene-AT5G04140",88616.5542558206,0.375081499231748,0.0545922076009359,6.87060508660063,6.39301485848408e-12,8.1716479834692e-11
"gene-AT4G28400",1554.04695327674,-0.557429810740632,0.0811704960535204,-6.86739440859258,6.53851149444372e-12,8.35299371470237e-11
"gene-AT2G33390",1143.56364625923,-0.580377826820563,0.0845143703011021,-6.86720879245543,6.54702147516109e-12,8.35923411936542e-11
"gene-AT5G11550",1119.34324392917,0.590529877384871,0.0860022125852402,6.86644982301558,6.58193117539119e-12,8.39915611363284e-11
"gene-AT3G13730",481.134959087707,-0.805002094103336,0.117315023673879,-6.86188408691064,6.7958198306416e-12,8.66466806550314e-11
"gene-AT4G22240",10735.8817808801,0.339119113269007,0.0494209559601085,6.86184851508613,6.79751269807675e-12,8.66466806550314e-11
"gene-AT3G01260",461.01316912723,-0.976383759403532,0.142386197407463,-6.8572921897018,7.01780016290976e-12,8.94052231804067e-11
"gene-AT5G11700",7380.03132940646,-0.36249211529102,0.0528831365503359,-6.85458803953484,7.15183155529669e-12,9.10624427573641e-11
"gene-AT5G13950",4544.31757979286,-0.499993496461547,0.0729504276473764,-6.85388026617729,7.18732458954768e-12,9.14638618710706e-11
"gene-AT5G46790",844.998607555927,0.675803554428982,0.098630629381723,6.85186294222526,7.28943807547466e-12,9.27121635865252e-11
"gene-AT5G35732",145.64105510477,-1.62219611596114,0.236794451010529,-6.85065088746109,7.3514724705381e-12,9.34496161511235e-11
"gene-AT4G16146",121.476601581432,-1.67629871193938,0.244739503155729,-6.8493181130336,7.42028268090745e-12,9.42723406826693e-11
"gene-AT2G15080",2317.60016235759,-0.633524029756557,0.0925014763824533,-6.84879911686178,7.44724848507848e-12,9.45628319479211e-11
"gene-AT5G49700",290.973377439963,1.03225150135323,0.150773719344287,6.84636225625044,7.57515134441148e-12,9.61339652453409e-11
"gene-AT5G25460",18850.6563791726,-0.417937813025696,0.0610941758003915,-6.84087816146655,7.8709178953745e-12,9.98325059127836e-11
"gene-AT3G12710",622.442296586002,-0.805348358541882,0.117732969221274,-6.84046587687997,7.89360488978195e-12,1.00065219985422e-10
"gene-AT1G75140",655.957043306429,-0.733221497072908,0.107205446859557,-6.83940525926315,7.95226289266954e-12,1.00753423100037e-10
"gene-AT4G27070",508.862642364772,0.942540711710225,0.137839011380472,6.83798223935722,8.03163514451515e-12,1.0170317122316e-10
"gene-AT1G71810",1944.6475432399,0.562383107654404,0.0822518283877448,6.83733260011272,8.06812787202319e-12,1.02109199012614e-10
"gene-AT4G28660",8937.541309589,0.351791022782384,0.0514663587269088,6.8353586980781,8.18000918269174e-12,1.03468366288365e-10
"gene-AT3G11820",1476.1124759392,-0.550478267307612,0.0806420659199685,-6.82619252157952,8.71978944077029e-12,1.10235539865528e-10
"gene-AT2G45970",1909.41445484617,0.639009388666292,0.0936223756136161,6.82539173438103,8.76857097563042e-12,1.10791494864143e-10
"gene-AT2G21790",3551.40642907601,0.526454815273839,0.0771440548378268,6.82430832007157,8.83499511249604e-12,1.11569634336827e-10
"gene-AT1G22190",2657.96807478181,-0.473904589499213,0.0695023971796068,-6.81853588840336,9.1973002000372e-12,1.16081305589851e-10
"gene-AT5G49330",131.252216005059,-1.56736422134306,0.230058177586931,-6.81290375235979,9.56481378300185e-12,1.20653742353523e-10
"gene-AT1G04120",4027.0433118026,0.423856643482933,0.0622228729076023,6.81191053509114,9.63109988453039e-12,1.21423473065821e-10
"gene-AT2G38860",1422.64760821551,0.52993121494276,0.0778522286931672,6.80688560672214,9.97341703513137e-12,1.25670504597319e-10
"gene-AT5G43745",2160.45012570593,0.448639374075606,0.065931101614212,6.8046697702818,1.01281288333098e-11,1.27511198141086e-10
"gene-AT2G18090",2327.23019145558,-0.436948530266214,0.0642133654093429,-6.8046352574855,1.01305570490685e-11,1.27511198141086e-10
"gene-AT4G27830",2462.8335618167,0.525912668936563,0.0773009351685794,6.80344510437866,1.02146424537515e-11,1.28499421899104e-10
"gene-AT5G03355",257.668566771691,-1.43245303443157,0.210680236126061,-6.79918088555047,1.05215645110413e-11,1.32288307557308e-10
"gene-AT1G05000",418.952852895257,0.873593104318049,0.128516327352741,6.79752621564017,1.06430786907325e-11,1.33743188844469e-10
"gene-AT3G50830",3140.90531864517,-0.434963380881332,0.0640090771617582,-6.79533903890115,1.08058102706282e-11,1.35714149798701e-10
"gene-AT1G29395",1101.0734013318,-0.911780863839371,0.134185962348503,-6.79490498023424,1.08383939971938e-11,1.36049279902717e-10
"gene-AT2G42380",1962.74297260419,-0.491733670859898,0.0723980176299086,-6.79208750401967,1.10522473742839e-11,1.38658200328407e-10
"gene-AT5G19850",2162.67444681622,0.577802841640207,0.0851162214326019,6.78839863794626,1.13384997833147e-11,1.42172086190024e-10
"gene-AT3G63200",2021.32960253704,0.484105843369464,0.0713563027599038,6.78434594626294,1.16613593421141e-11,1.46140915798809e-10
"gene-AT4G26780",644.68184113916,0.792412305782579,0.116822291365923,6.78305738157887,1.17658876262313e-11,1.47370778258158e-10
"gene-AT1G66190",280.249496821675,1.09745576011224,0.161798118209366,6.78287097685608,1.17810845535899e-11,1.47481014506639e-10
"gene-AT5G05440",763.304393044964,-0.951804538017697,0.140449988121014,-6.77682177657149,1.2284827421631e-11,1.53703654647526e-10
"gene-AT3G25780",378.976024305604,-0.890481877439083,0.131427106297319,-6.77548112049735,1.23992934406742e-11,1.55051685167302e-10
"gene-AT4G34410",32.9695087184122,-8.46998657463844,1.25047246593307,-6.77342908811537,1.25765232711598e-11,1.57182682986273e-10
"gene-AT1G22530",3072.96954668655,-1.37583968458763,0.203224411693576,-6.77005126068288,1.28736775094237e-11,1.60809387697618e-10
"gene-AT1G19310",434.096492096442,-0.913779200046719,0.135005537568024,-6.7684571796642,1.30162899245448e-11,1.62502777135939e-10
"gene-AT5G65910",2110.34229241395,-0.467830159490333,0.069138683811828,-6.76654708619574,1.31892128869341e-11,1.64572543268297e-10
"gene-AT5G17220",772.319158445727,0.934180824198956,0.138097121116901,6.76466545170165,1.33617587520795e-11,1.66635367801083e-10
"gene-AT2G18196",173.264236457039,-1.47759140220667,0.218463683765556,-6.76355619725037,1.34645111878567e-11,1.6782603431394e-10
"gene-AT1G69730",847.189798115413,-0.862305239001262,0.127523413840723,-6.76193659682199,1.36159292609432e-11,1.6962167089578e-10
"gene-AT3G14590",628.849692431098,-0.927726434560938,0.13720851079167,-6.76143505390527,1.36631562973103e-11,1.70031743665678e-10
"gene-AT4G28270",1839.08594507084,0.495136647328914,0.0732295708572359,6.76143041032158,1.36635943021164e-11,1.70031743665678e-10
"gene-AT1G34640",319.955010905645,0.997323334766057,0.14751949122503,6.76062075922372,1.37401750443348e-11,1.70800375389389e-10
"gene-AT3G23280",2332.1967036929,-0.477281643328671,0.0705971536331276,-6.76063578722962,1.37387498008281e-11,1.70800375389389e-10
"gene-AT2G26690",9572.25583878021,0.40052434870087,0.0592661870685051,6.75805832148284,1.39853238819402e-11,1.73754085880204e-10
"gene-AT5G61210",2924.85903047909,-0.472678146965455,0.06994431951953,-6.75792044604097,1.39986352038776e-11,1.73825809997961e-10
"gene-AT3G08640",2234.39641648749,0.516811947374978,0.0765006293251991,6.75565615516762,1.42190270019297e-11,1.76467461591764e-10
"gene-AT1G12060",121.534139355608,1.57615765259326,0.23336308277517,6.75410023663333,1.43724364706557e-11,1.78275423656186e-10
"gene-AT3G15500",129.375077776323,-1.54149988033688,0.228252888704946,-6.7534736978927,1.44346683017928e-11,1.78951084070452e-10
"gene-AT1G08250",492.880860202456,0.922329957363538,0.13658619321125,6.7527319978603,1.45086798665974e-11,1.79771976917715e-10
"gene-AT4G05320",61774.8293759264,-0.339534695076499,0.0502860047104524,-6.75207141691899,1.45749096689414e-11,1.80495618719721e-10
"gene-AT5G03255",94.9014618321959,-1.81884286413343,0.269508160023794,-6.74874877247818,1.49125539861e-11,1.84577875665851e-10
"gene-AT4G18205",412.00159174762,-1.10548662416351,0.163834520948123,-6.74758053288143,1.50330801917661e-11,1.8596984771563e-10
"gene-AT1G26620",998.496604025438,-0.618556244202585,0.0916799530048633,-6.74690839086461,1.51028562580497e-11,1.86732848501002e-10
"gene-AT4G25340",1746.30039924098,0.513684579091894,0.0761409304878088,6.74649726239085,1.51456923508222e-11,1.87162122142341e-10
"gene-AT3G19000",2586.33450358229,0.460790164096619,0.0683393195970779,6.74268000930349,1.55491412831945e-11,1.92044803882798e-10
"gene-AT1G47395",93.3460396536229,2.44295784437059,0.362327148739214,6.74240904351585,1.55781766270942e-11,1.92300414798804e-10
"gene-AT1G05010",11218.2992677844,-0.367723502585924,0.0545678175628836,-6.7388347016474,1.59661911890201e-11,1.96984699105197e-10
"gene-AT1G76160",6107.45628355661,-0.52750629958053,0.0783355811578105,-6.7339297390013,1.65140946024291e-11,2.03635565474552e-10
"gene-AT2G03140",2242.11779871026,0.446480089235959,0.0663213293997581,6.73207387844653,1.67261670492919e-11,2.06030280977362e-10
"gene-AT1G71410",2522.79482837604,-0.442999345417811,0.0658040336541537,-6.73210015887602,1.67231454048258e-11,2.06030280977362e-10
"gene-AT1G71480",2530.87654144689,0.495126311353442,0.0735572915962138,6.73116560723027,1.68309265084324e-11,2.07210002326718e-10
"gene-AT1G77855",114.456179327416,1.59819681296447,0.237471409251142,6.73005991754682,1.69593235345017e-11,2.0867931770655e-10
"gene-AT1G62750",33951.0184439492,0.307975394795963,0.0457685907301513,6.72896827022197,1.708703069764e-11,2.10138581790336e-10
"gene-AT4G14103",59.5876555339733,-2.37780376864777,0.353397749164337,-6.72840665870241,1.71530976021648e-11,2.10838634119573e-10
"gene-AT1G63130",779.870178203722,-0.635939630610538,0.0945217694527465,-6.72797001465845,1.7204636355029e-11,2.11359461753123e-10
"gene-AT1G07330",48.399691341432,-2.80532771513472,0.416985470881414,-6.72763899712112,1.72438086332556e-11,2.11727893117274e-10
"gene-AT4G30690",2309.83093654884,-0.462415290221594,0.0688067936994315,-6.7204888552366,1.81115886991102e-11,2.22264568287803e-10
"gene-AT5G18150",516.367646908204,-0.805126379657104,0.119820000298715,-6.71946567893424,1.82392136976572e-11,2.23711717369297e-10
"gene-AT3G13530",2428.53900413071,-0.532378361215039,0.0792778361357648,-6.71534929766917,1.87616241975661e-11,2.29996965641508e-10
"gene-AT2G26480",213.000119606455,-1.2109284083468,0.180606525176412,-6.70478769891615,2.01699394486101e-11,2.47129986049681e-10
"gene-AT4G31060",257.300174062603,-1.1893176649095,0.177430765414878,-6.70299574106313,2.04189418002254e-11,2.49970891830051e-10
"gene-AT5G27730",1790.74960067044,-0.492811918267155,0.0735215009710653,-6.7029632387552,2.04234858496819e-11,2.49970891830051e-10
"gene-AT5G55040",2863.91461865346,-0.481999435267898,0.0719340921598103,-6.70057021359327,2.07607815312414e-11,2.53964382667849e-10
"gene-AT4G30670",634.607638363697,-0.919046670541418,0.137171357708454,-6.69998960347667,2.08434368479599e-11,2.54840302373864e-10
"gene-AT1G09460",484.534516168512,-0.799136700377514,0.119279465512552,-6.69970054731188,2.08847067566393e-11,2.55074392532492e-10
"gene-AT1G71020",2386.80672742061,-0.446800408023619,0.0666895854023661,-6.69970288955742,2.08843720219297e-11,2.55074392532492e-10
"gene-AT3G05200",891.168851007891,-0.672750898839269,0.100480611497167,-6.69533046042658,2.15184795944257e-11,2.62675818405432e-10
"gene-AT5G62280",1137.26520055639,-0.748986184031963,0.1119198749394,-6.69216423300602,2.19893872816346e-11,2.68282159432388e-10
"gene-AT3G44310",33799.5226830283,0.40096197648601,0.0599346766116592,6.68998314755251,2.23196298837023e-11,2.72167290051979e-10
"gene-AT1G33055",543.059079889351,1.03114426345016,0.154150739178864,6.68919441413581,2.24402450434133e-11,2.73493451615258e-10
"gene-AT5G54160",12833.181125833,0.304354123264876,0.0455081280056092,6.68790689934251,2.2638507498511e-11,2.75764048815724e-10
"gene-AT3G07010",1983.07176625309,-0.562896336306771,0.0841885876429487,-6.68613587739545,2.29140287334444e-11,2.78972855630673e-10
"gene-AT1G08190",5153.42418686109,0.362725979601172,0.0542679093639915,6.68398661109751,2.325280597264e-11,2.82947996265491e-10
"gene-AT1G63690",3419.23472594919,-0.398168304024174,0.0595975178741855,-6.68095447976096,2.37390963719697e-11,2.88712986941587e-10
"gene-AT4G01915",400.552556691935,0.940535516498287,0.140874535381913,6.67640545502763,2.44873912877627e-11,2.9765669778836e-10
"gene-AT3G16740",562.295573008548,-0.741791757993691,0.111130128708861,-6.67498334260944,2.47260248029506e-11,3.00399054758291e-10
"gene-AT3G60160",283.356731711197,1.04901554583196,0.157181384297836,6.67391721047723,2.49064156461769e-11,3.02431299834225e-10
"gene-AT1G68550",1011.55501326831,-0.631465869903843,0.0946188982500952,-6.67378168190843,2.49294393378923e-11,3.02551548259189e-10
"gene-AT1G17380",122.265164235577,-2.12344598356484,0.3184350899412,-6.66837936722659,2.5864351413776e-11,3.13732813913867e-10
"gene-AT3G18500",1179.39989639651,0.559449924436883,0.0839711788754911,6.66240407636067,2.6938414209873e-11,3.26589323483419e-10
"gene-AT1G16730",569.991840027443,0.738104652649488,0.110802470868499,6.66144578603735,2.71146821163019e-11,3.28553575890596e-10
"gene-AT2G41110",1777.41522542384,-0.482801619057592,0.0724785087832988,-6.66130729180846,2.71402499349953e-11,3.28690663472194e-10
"gene-AT3G20340",129.636156146924,-1.79189165652641,0.269259423615494,-6.65488929771036,2.83513365936039e-11,3.43177674809403e-10
"gene-AT3G03140",682.162229633611,-0.710996016930057,0.106896269104275,-6.65127064665366,2.90573386358063e-11,3.51538914796987e-10
"gene-AT3G11890",985.704185528515,-0.58293733055324,0.0876520304428959,-6.65058558949203,2.91929177307118e-11,3.52993964316982e-10
"gene-AT5G61560",462.671371705968,-0.915326512804873,0.137710910781769,-6.64672470473598,2.99686793905047e-11,3.62184370055371e-10
"gene-AT3G50750",1644.62140622745,-0.517519925534547,0.0778701189987018,-6.64593726308772,3.01293581511681e-11,3.63935500056462e-10
"gene-AT1G70940",14124.2313410657,-0.380247003326896,0.0572197834882639,-6.64537647900898,3.02443008083834e-11,3.65132634733253e-10
"gene-AT1G04780",2979.50825094879,-0.403036333208839,0.0607479276335401,-6.6345692587267,3.25451511626042e-11,3.92704678523542e-10
"gene-AT1G70280",2399.75579982783,0.442125452114022,0.0666571612329502,6.63282750024268,3.2931659457881e-11,3.9716063569e-10
"gene-AT3G17020",3487.55561086296,-0.371772873046872,0.0560637123562696,-6.63125678664225,3.32840615124946e-11,4.01200823009207e-10
"gene-AT2G01480",1075.77015131902,-0.606789881901941,0.0915274609551885,-6.62959373688978,3.36612021853396e-11,4.05534828208854e-10
"gene-AT2G16440",923.748537957737,0.648672262658373,0.0978676651172884,6.62805495442217,3.40138851003137e-11,4.09569804975526e-10
"gene-AT4G31800",428.339985614656,-1.24523272206117,0.187880862573589,-6.62777839639437,3.40776533592312e-11,4.10123491028452e-10
"gene-AT2G46970",123.473424935408,-1.49453963344522,0.225511104866586,-6.62734384778701,3.4178087220759e-11,4.11117638614231e-10
"gene-AT1G55270",1330.75564340214,-0.54731927264997,0.0826413052579006,-6.62282947905939,3.52387453762782e-11,4.23654968525338e-10
